TIMESTAMP_START,TIMESTAMP_END,FC,FC_SSITC_TEST,FCH4,FCH4_SSITC_TEST,LE,LE_SSITC_TEST,H,H_SSITC_TEST,PPFD_IN,TA,TS,RH,VPD_PI,USTAR,WS,WD,MO_LENGTH,V_SIGMA,FCH4_gf,GPP_PI,GPP_PI_F,RECO_PI,RECO_PI_F,NEE_PI,NEE_PI_F
201210030930,201210031000,1.297147,0,89.132,2,0.579,1,-5.139,0,0,18.44,23.28,97.538,0.52081,0.1053,1.363515939,81.88015185,20.56511697,0.0377,89.132,NaN,-7.12778570746339e-06,NaN,1.50899264784519e-05,NaN,7.96214077098848e-06
201210031000,201210031030,1.376978,1,60.654,2,-9999,2,-8.358,1,0,18.54,23.27,97.352,0.56348,0.1247,1.42355937,77.29188128,20.96590125,0.0549,60.654,NaN,-7.00614155110065e-06,NaN,1.58476793077087e-05,NaN,8.84153775660807e-06
201210031030,201210031100,1.811867,1,74.497,1,-0.639,1,-13.592,1,0,18.6,23.25,97.574,0.51847,0.1754,1.837586125,95.04752361,35.88115104,0.0968,74.497,NaN,-6.46920139630997e-06,NaN,1.6313573773447e-05,NaN,9.84437237713706e-06
201210031100,201210031130,1.721045,1,55.458,2,-9999,2,-12.457,1,75.3625,19.3,23.23,95.999,0.89331,0.1658,1.811131753,96.4899068,33.07737801,0.104731307,55.458,NaN,-6.47847376542927e-06,NaN,1.50619678944479e-05,NaN,8.58349412901868e-06
201210031130,201210031200,0.702424,1,18.405,1,-1.665,1,-6.4,0,146.3,19.61,23.21,95.521,1.01947,0.1144,1.298804095,133.3104824,21.18492776,0.292767122,18.405,NaN,-7.43817732071795e-06,NaN,1.30376941876596e-05,NaN,5.59951686694162e-06
201210031200,201210031230,1.313731,1,226.94,0,-9999,2,-11.102,1,114.96,19.79,23.19,96.427,0.82216,0.1502,1.672902324,128.4756435,27.63916209,0.0858,226.94,NaN,-8.61350278144149e-06,NaN,1.34064966139177e-05,NaN,4.7929938324762e-06
201210031230,201210031300,1.753258,1,-9999,0,9.2,1,-13.397,1,38.508,20.61,23.17,91.712,2.00679,0.1987,1.906038211,127.5684466,53.01529403,0.207850275,126.373,NaN,-1.14200495934442e-05,NaN,9.63993160695621e-06,NaN,-1.78011798648797e-06
201210031300,201210031330,-0.729346,1,25.806,1,27.214,1,2.138,1,79.63,22.02,23.27,83.181,4.43866,0.2517,2.092651682,121.5168775,-675.2145867,0.22393203,25.806,-3.12586887873175e-06,-3.12586887873175e-06,NaN,-5.62628312126825e-06,-8.752152e-06,-8.752152e-06
201210031330,201210031400,-9999,2,297.555,1,44.478,1,26.072,1,708.9,23.17,23.36,76.425,6.67075,0.3028,2.647441225,119.0459789,-96.47299819,0.429681953,297.555,NaN,-1.87069443983916e-05,NaN,-5.60796399347444e-06,NaN,-2.43149083918661e-05
201210031400,201210031430,-1.106838,1,116.123,1,49.608,1,32.136,1,771.5,22.47,23.44,76.025,6.50141,0.4653,4.495390676,130.9309929,-284.0369549,0.876835529,116.123,-4.31822054355421e-05,-4.31822054355421e-05,NaN,2.99001494355421e-05,-1.3282056e-05,-1.3282056e-05
201210031430,201210031500,-1.854604,1,116.328,1,111.55,1,75.016,1,1027.2,23.23,23.52,65.141,9.90098,0.4401,4.273767184,119.9587536,-102.8857687,0.854692482,116.328,-5.78095753784318e-05,-5.78095753784318e-05,NaN,3.55543273784318e-05,-2.2255248e-05,-2.2255248e-05
201210031500,201210031530,-1.780174,1,-9999,0,107.169,1,85.772,1,1153,24.28,23.54,57.59,12.8338,0.4273,4.325023543,122.1564895,-82.38528761,0.844676818,58.281,-5.49221642022605e-05,-5.49221642022605e-05,NaN,3.35600762022605e-05,-2.1362088e-05,-2.1362088e-05
201210031530,201210031600,-2.901158,1,0.234,1,110.952,1,108.912,1,1237,25.03,23.56,58.26,13.20845,0.399,3.912426494,124.376481,-52.84801426,0.853651093,0.234,-7.15277863100971e-05,-7.15277863100971e-05,NaN,3.67138903100971e-05,-3.4813896e-05,-3.4813896e-05
201210031600,201210031630,-2.5614,1,158.521,1,138.782,1,99.287,1,1299,25.82,23.67,53.233,15.50913,0.3926,3.642829549,136.5020278,-55.2185716,0.819291542,158.521,-6.41337694079129e-05,-6.41337694079129e-05,NaN,3.33969694079129e-05,-3.07368e-05,-3.07368e-05
201210031630,201210031700,-2.233458,1,18.661,1,129.723,1,81.075,1,1137.6,26.3,23.78,50.351,16.93496,0.354,3.666920185,145.1174907,-49.5539835,0.498073203,18.661,-5.66420981803084e-05,-5.66420981803084e-05,NaN,2.98406021803084e-05,-2.6801496e-05,-2.6801496e-05
201210031700,201210031730,-2.391864,1,18.422,0,132.676,1,110.815,1,896.9,26.8,24.03,50.64,17.33924,0.3695,3.737833705,144.7055548,-41.21920179,0.889992829,18.422,-5.51326927711941e-05,-5.51326927711941e-05,NaN,2.64303247711941e-05,-2.8702368e-05,-2.8702368e-05
201210031730,201210031800,-2.021367,1,22.176,1,141.691,1,113.465,1,1007.9,26.98,24.27,51.464,17.233,0.3842,3.971252243,144.6790036,-45.24404075,0.890207287,22.176,-5.33146419954949e-05,-5.33146419954949e-05,NaN,2.90582379954949e-05,-2.4256404e-05,-2.4256404e-05
201210031800,201210031830,-2.929439,1,30.272,1,166.597,1,131.052,1,756.3,27.16,24.7,52.996,16.8675,0.4016,3.933678719,143.6776805,-44.75180501,0.979810841,30.272,-6.54517571943274e-05,-6.54517571943274e-05,NaN,3.02984891943274e-05,-3.5153268e-05,-3.5153268e-05
201210031830,201210031900,-3.268141,1,21.988,1,172.96,1,135.052,1,847.8,27.59,25.12,52.419,17.51405,0.4125,4.02418594,146.7022652,-47.05150429,0.939501953,21.988,-6.84436354909996e-05,-6.84436354909996e-05,NaN,2.92259434909996e-05,-3.9217692e-05,-3.9217692e-05
201210031900,201210031930,-2.483968,1,-1.667,1,130.153,1,122.011,1,1011.8,27.85,25.69,54.748,16.90679,0.4573,4.514881008,155.1644567,-70.95870348,1.053927894,-1.667,-6.03122160576833e-05,-6.03122160576832e-05,NaN,3.05046000576833e-05,-2.9807616e-05,-2.9807616e-05
201210031930,201210032000,-2.256139,1,28.429,1,126.608,1,82.581,1,924.5,27.03,26.25,60.042,14.23222,0.4678,4.738721086,150.8953771,-112.2811679,1.135044838,28.429,-5.74375798266112e-05,-5.74375798266112e-05,NaN,3.03639118266112e-05,-2.7073668e-05,-2.7073668e-05
201210032000,201210032030,-1.738613,1,-9999,1,106.399,1,82.927,1,779.3,27.47,26.26,59.742,14.70736,0.4598,5.060946687,154.2172041,-106.1410755,1.008217184,25.436,-5.15790714352521e-05,-5.15790714352521e-05,NaN,3.07157154352521e-05,-2.0863356e-05,-2.0863356e-05
201210032030,201210032100,-1.6875,1,22.443,1,114.683,1,91.664,1,625.5,27.57,26.27,60.073,14.67316,0.4708,4.728600125,148.176169,-103.0911786,1.080804059,22.443,NaN,0,-2.025e-05,-2.025e-05,-2.025e-05,-2.025e-05
201210032100,201210032130,-1.028892,1,39.692,1,97.585,1,68.004,1,478.4,27.5,26.2,61.219,14.199,0.4489,4.616471259,150.631345,-120.4644211,1.130912638,39.692,NaN,0,-1.2346704e-05,-1.2346704e-05,-1.2346704e-05,-1.2346704e-05
201210032130,201210032200,-0.951565,1,32.218,1,65.221,1,41.541,1,201.7,27.12,26.13,62.69,13.35947,0.3885,4.518788354,147.8312854,-127.8574817,0.732574731,32.218,NaN,0,-1.141878e-05,-1.141878e-05,-1.141878e-05,-1.141878e-05
201210032200,201210032230,-0.842298,1,21.127,1,39.382,1,17.858,1,101.99,26.5,25.96,65.539,11.89687,0.3721,4.094343832,144.4673993,-261.3365948,0.556190415,21.127,NaN,0,-1.0107576e-05,-1.0107576e-05,-1.0107576e-05,-1.0107576e-05
201210032230,201210032300,-9999,2,26.051,1,24.643,1,-9999,2,25.8833333333333,25.96,25.79,67.46,10.88135,0.3665,3.655738867,142.6485599,4486.999503,0.566323099,26.051,NaN,0,NaN,-7.76631183317511e-07,NaN,-7.76631183317511e-07
201210032300,201210032330,1.496367,1,36.051,1,27.336,1,-18.203,1,0,24.55,25.75,74.092,7.96694,0.3185,3.140900473,135.2785928,160.8261642,0.442918368,36.051,NaN,0,1.7956404e-05,1.7956404e-05,1.7956404e-05,1.7956404e-05
201210032330,201210040000,1.533992,1,46.218,1,11.615,1,-21.123,1,0,23.4,25.7,80.376,5.6315,0.2722,2.765754869,130.9454579,86.5104428,0.204859323,46.218,NaN,0,1.8407904e-05,1.8407904e-05,1.8407904e-05,1.8407904e-05
201210040000,201210040030,1.41642,1,-9999,1,-9999,2,-18.421,1,0,28.66,25.68,60.587,15.42102,0.2291,2.374491453,132.0337166,59.09323679,0.155401327,37.031,NaN,0,1.699704e-05,1.699704e-05,1.699704e-05,1.699704e-05
201210040030,201210040100,1.841061,1,27.844,1,2.797,1,-15.664,1,0,22.51,25.66,86.658,3.62897,0.1676,1.758223939,131.9739023,27.26874484,0.0921,27.844,NaN,0,NaN,1.46659828183018e-05,NaN,1.46659828183018e-05
201210040100,201210040130,1.57026,0,10.504,1,1.379,0,-9.722,0,0,22.18,25.64,89.168,2.88718,0.126,1.461921183,122.7688421,18.66072596,0.0618,10.504,NaN,0,NaN,1.44577426852606e-05,NaN,1.44577426852606e-05
201210040130,201210040200,1.698147,1,79.698,2,0.375,1,-9.698,1,0,21.89,25.62,91.26,2.28887,0.1103,1.402133129,121.6492996,12.55814029,0.0417,79.698,NaN,0,NaN,1.50664959383019e-05,NaN,1.50664959383019e-05
201210040200,201210040230,0.943127,1,-1.03,1,0.53,1,-7.624,1,0,21.51,25.59,93.499,1.66321,0.1001,1.393186881,105.9358128,11.93788746,0.0493,-1.03,NaN,0,NaN,1.57267790269852e-05,NaN,1.57267790269852e-05
201210040230,201210040300,2.918073,1,97.567,1,0.489,1,-9.829,1,0,21.31,25.55,93.79,1.56944,0.0958,1.283657628,117.8960785,8.113080891,0.0603,97.567,NaN,0,NaN,1.53890598625933e-05,NaN,1.53890598625933e-05
201210040300,201210040330,1.721775,0,60.739,1,1.374,1,-6.921,0,0,21.25,25.49,93.323,1.68166,0.0931,1.141962626,105.1223786,10.58862321,0.0596,60.739,NaN,0,NaN,1.45700435107327e-05,NaN,1.45700435107327e-05
201210040330,201210040400,-9999,2,-9999,1,-9999,2,-9999,2,0,21.01,25.42,94.377,1.39491,0.054,0.970820285,103.005281,4.595085617,0.018,42.6780000000001,NaN,0,NaN,1.61517497926399e-05,NaN,1.61517497926399e-05
201210040400,201210040430,-9999,2,-9999,1,-9999,2,-9999,2,0,20.79,25.36,95.424,1.1198,0.0317,0.690993045,80.51329654,4.876038626,0.0225,73.1692000000001,NaN,0,NaN,1.61692596569024e-05,NaN,1.61692596569024e-05
201210040430,201210040500,-9999,2,-9999,1,-9999,2,-9999,2,0,20.49,25.29,96.125,0.93087,0.0429,0.82859579,77.8206831,5.860434399,0.017,74.6233999999999,NaN,0,NaN,1.25097109176361e-05,NaN,1.25097109176361e-05
201210040500,201210040530,-9999,2,-9999,1,-9999,2,-9999,2,0,20.33,25.23,95.648,1.03537,0.0423,0.84854544,66.15350265,3.722896755,0.0226,72.2252499999999,NaN,0,NaN,1.14899919359706e-05,NaN,1.14899919359706e-05
201210040530,201210040600,2.471227,0,125.119,2,-9999,2,-3.555,0,0,20.03,25.17,95.634,1.01969,0.0843,0.796684784,83.4482549,15.28080055,0.0212,125.119,NaN,0,NaN,1.30507815411717e-05,NaN,1.30507815411717e-05
201210040600,201210040630,1.547789,0,-9999,1,0.24,1,-3.874,0,0,19.89,25.11,94.98,1.16212,0.0753,0.934434556,84.58833222,9.996415366,0.0419,95.5325,NaN,0,NaN,1.2568913110793e-05,NaN,1.2568913110793e-05
201210040630,201210040700,1.608228,0,65.946,0,-0.461,1,-3.82,0,0,19.79,25.05,93.768,1.43438,0.0787,0.994310001,72.23476231,11.59842984,0.0346,65.946,NaN,0,NaN,1.31390177922438e-05,NaN,1.31390177922438e-05
201210040700,201210040730,2.355669,1,65.584,1,3.055,1,-7.608,1,0,19.86,25,91.927,1.86584,0.1203,1.339316556,83.70380148,20.7547203,0.0413,65.584,NaN,0,NaN,1.33186554619593e-05,NaN,1.33186554619593e-05
201210040730,201210040800,2.525557,0,75.333,1,0.714,1,-6.159,0,0,19.82,24.94,93.756,1.43996,0.0939,1.110241567,93.40075122,12.17746861,0.0301,75.333,NaN,0,NaN,1.4916087318421e-05,NaN,1.4916087318421e-05
201210040800,201210040830,1.510462,0,56.109,1,0.304,1,-4.376,0,0,19.75,24.91,93.586,1.47225,0.0741,1.020976711,80.01666895,8.437867082,0.0249,56.109,NaN,0,NaN,1.80535452327326e-05,NaN,1.80535452327326e-05
201210040830,201210040900,1.952435,0,73.951,1,0.394,1,-6.536,0,0,19.66,24.87,93.739,1.42953,0.0886,1.128456441,77.61478591,9.654051674,0.0296,73.951,NaN,0,NaN,1.74176082545765e-05,NaN,1.74176082545765e-05
201210040900,201210040930,0.914113,1,-9999,2,2.114,1,-2.489,1,0,28.19,24.83,56.735,16.4766,0.0592,0.873462007,62.7560962,7.542450029,0.0249,69.3849999999999,NaN,0,NaN,1.38744230397042e-05,NaN,1.38744230397042e-05
201210040930,201210041000,-9999,2,-9999,2,-9999,2,-8.378,0,0,28.53,24.79,53.479,18.06989,0.2418,0.725758866,51.16073189,152.5430691,0.0371,78.223,NaN,-2.91350034403152e-05,NaN,-6.57551219639996e-06,NaN,-3.57105156367152e-05
201210041000,201210041030,-9999,2,-9999,2,-9999,2,-9999,2,0,19.72,24.75,88.334,2.672,0.0693,0.831707598,45.42629155,5.405107109,0.0243,52.055,NaN,-7.9627396538243e-06,NaN,1.39828594308161e-05,NaN,6.02011977699177e-06
201210041030,201210041100,-9999,2,-9999,2,-9999,2,-9999,2,0,19.6,24.7,88.774,2.55284,0.0664,0.894510137,45.49929474,3.492826877,0.0502,114.579999999999,NaN,-7.58778179769391e-06,NaN,1.3585285908801e-05,NaN,5.99750411110713e-06
201210041100,201210041130,9.53893,1,225.787,0,-9999,2,-9.656,1,37.2375,19.43,24.67,89.503,2.36269,0.096,0.877432201,36.52177905,8.324056349,0.146275982,225.787,NaN,-7.62600585212044e-06,NaN,1.35585016374953e-05,NaN,5.93249578537483e-06
201210041130,201210041200,1.435677,0,49.72,2,-3.307,1,-6.402,0,137.99,19.05,24.63,85.514,3.18438,0.1066,1.287237561,15.96373824,17.19950995,0.0384,49.72,NaN,-7.88132133629705e-06,NaN,1.12480464854614e-05,NaN,3.36672514916436e-06
201210041200,201210041230,0.881902,1,40.574,0,-6.342,1,-2.125,1,289.8,20.06,24.65,82.642,4.06188,0.126,1.297883471,27.66055792,85.46215334,0.0446,40.574,NaN,-1.03958273421713e-05,NaN,1.10104155741882e-05,NaN,6.14588232016822e-07
201210041230,201210041300,3.663088,1,348.108,1,-21.297,1,-9999,2,465,22.39,24.66,89.732,2.77141,0.1614,1.309371542,41.05902548,17.2187061,0.101775175,348.108,NaN,-1.32280533172211e-05,NaN,7.65936398629437e-06,NaN,-5.56868933092674e-06
201210041300,201210041330,-1.765151,1,-9999,0,17.072,1,19.602,1,688.5,24.22,24.76,85.743,4.29905,0.239,1.876986173,63.22587525,-63.30564152,0.175489845,158.578499999995,-1.23203097379566e-05,-1.23203097379566e-05,NaN,-8.86150226204336e-06,-2.1181812e-05,-2.1181812e-05
201210041330,201210041400,-2.036019,1,-9999,0,23.663,1,31.822,1,801.6,24.79,24.86,82.9,5.33459,0.2939,2.669872355,76.56291092,-72.56429171,0.338995731,214.806333333333,-1.34292651281766e-05,-1.34292651281766e-05,NaN,-1.10029628718234e-05,-2.4432228e-05,-2.4432228e-05
201210041400,201210041430,-1.657115,1,55.513,0,44.759,1,47.699,1,918.7,24.83,24.99,81.839,5.67902,0.3386,3.408901626,80.9932766,-74.04121238,0.409528268,55.513,-3.36717697965988e-05,-3.36717697965988e-05,NaN,1.37863897965988e-05,-1.988538e-05,-1.988538e-05
201210041430,201210041500,-1.332789,1,74.406,1,66.018,1,63.579,1,1050.4,25.61,25.12,77.142,7.4846,0.3461,3.430922088,89.1061756,-59.33206017,0.661808467,74.406,-5.2878867480183e-05,-5.2878867480183e-05,NaN,3.6885399480183e-05,-1.5993468e-05,-1.5993468e-05
201210041500,201210041530,-2.747161,1,-9999,2,60.254,1,81.547,1,1147,26.06,25.28,74.376,8.62129,0.3436,3.448436867,90.11378138,-45.25629503,0.760745785,68.4495,-6.91892427045344e-05,-6.91892427045344e-05,NaN,3.62233107045344e-05,-3.2965932e-05,-3.2965932e-05
201210041530,201210041600,-2.953944,1,62.493,2,126.845,1,120.945,1,1239,26.72,25.44,70.109,10.44993,0.3772,3.1207493,95.75443972,-40.36200726,1.215852222,62.493,-7.14251680893311e-05,-7.14251680893311e-05,NaN,3.59778400893311e-05,-3.5447328e-05,-3.5447328e-05
201210041600,201210041630,-3.464956,1,25.317,2,131.466,1,149.127,1,1315,27.46,25.94,65.636,12.54716,0.3395,3.459117566,102.8327226,-23.86770832,1.438034495,25.317,-8.15411956593919e-05,-8.15411956593919e-05,NaN,3.99617236593919e-05,-4.1579472e-05,-4.1579472e-05
201210041630,201210041700,-2.482606,1,22.566,1,103.404,1,122.565,1,1095.3,27.59,26.43,64.916,12.91389,0.388,3.325568725,110.1807798,-43.32260302,1.065903401,22.566,-6.75628605803193e-05,-6.75628605803193e-05,NaN,3.77715885803193e-05,-2.9791272e-05,-2.9791272e-05
201210041700,201210041730,-2.634045,1,25.362,1,145.272,1,157.652,1,1094.3,28,26.9,63.435,13.78492,0.3668,3.330082816,106.751502,-28.45109485,0.956056017,25.362,-6.27874358584835e-05,-6.27874358584835e-05,NaN,3.11788958584835e-05,-3.160854e-05,-3.160854e-05
201210041730,201210041800,-2.718637,1,30.045,1,162.793,1,153.934,1,1405,28.14,27.37,60.55,14.99449,0.3313,3.13635488,106.2228516,-21.46699641,1.228121937,30.045,-6.38335529548262e-05,-6.38335529548262e-05,NaN,3.12099089548262e-05,-3.2623644e-05,-3.2623644e-05
201210041800,201210041830,-3.140028,1,-9999,1,186.563,1,178.318,1,1331,28.76,27.76,58.176,16.4729,0.3869,3.415068051,108.8188712,-29.50156326,1.146950284,36.8865,-6.79407884118701e-05,-6.79407884118701e-05,NaN,3.02604524118701e-05,-3.7680336e-05,-3.7680336e-05
201210041830,201210041900,-3.039648,1,43.728,2,166.067,1,177.935,1,1214,28.62,28.14,60.41,15.46967,0.4466,4.334804623,120.7400424,-45.46998277,1.141345805,43.728,-6.94634631052937e-05,-6.94634631052937e-05,NaN,3.29876871052937e-05,-3.6475776e-05,-3.6475776e-05
201210041900,201210041930,-2.538634,1,21.763,2,154.123,1,139.734,1,1059,28.28,28.31,56.555,16.63996,0.4345,4.224817488,118.5654214,-53.31027444,1.104462747,21.763,-6.10910475675046e-05,-6.10910475675046e-05,NaN,3.06274395675046e-05,-3.0463608e-05,-3.0463608e-05
201210041930,201210042000,-2.439003,1,24.693,1,176.71,1,135.507,1,951.4,28.34,28.47,53.712,17.7898,0.4252,3.99803865,118.5612221,-51.5177015,0.964373817,24.693,-5.83498861405651e-05,-5.83498861405651e-05,NaN,2.90818501405651e-05,-2.9268036e-05,-2.9268036e-05
201210042000,201210042030,-3.036506,1,-9999,1,165.919,1,113.756,1,770.4,28.57,28.38,52.993,18.31191,0.3681,3.379875112,120.8597512,-39.80913078,0.958993826,25.7875,-6.54903430197182e-05,-6.54903430197182e-05,NaN,2.90522710197182e-05,-3.6438072e-05,-3.6438072e-05
201210042030,201210042100,-2.123013,1,26.882,2,147.698,1,98.07,1,607.5,28.77,28.29,55.144,17.67652,0.3309,3.202629813,125.3073134,-33.54714534,0.809096324,26.882,NaN,0,-2.5476156e-05,-2.5476156e-05,-2.5476156e-05,-2.5476156e-05
201210042100,201210042130,-2.334513,1,26.693,1,117.799,1,82.221,1,430.6,28.5,28.2,54.244,17.75234,0.2843,2.790311134,119.9942422,-25.38100084,0.732188458,26.693,NaN,0,-2.8014156e-05,-2.8014156e-05,-2.8014156e-05,-2.8014156e-05
201210042130,201210042200,-0.586483,1,33.393,1,69.904,1,28.77,1,235.1,26.84,28.1,65.752,12.06162,0.3194,3.433050482,118.118312,-102.8623199,0.623553055,33.393,NaN,0,-7.037796e-06,-7.037796e-06,-7.037796e-06,-7.037796e-06
201210042200,201210042230,-0.443755,1,39.662,1,54.722,1,19.314,1,100.67,26.68,27.99,67.236,11.43194,0.3284,3.082946431,120.8797946,-166.5058559,0.570815414,39.662,NaN,0,-5.32506e-06,-5.32506e-06,-5.32506e-06,-5.32506e-06
201210042230,201210042300,-0.157793,1,49.994,1,51.306,1,14.917,1,28.38,26.78,27.87,70.3,10.4234,0.3098,2.788112004,113.5369659,-180.962217,0.413867756,49.994,NaN,0,-1.893516e-06,-1.893516e-06,-1.893516e-06,-1.893516e-06
201210042300,201210042330,-9999,2,16.508,1,-9999,2,-4.389,1,0,25.19,27.8,79.983,6.39322,0.2181,2.278903446,122.9162233,214.59512,0.173980508,16.508,NaN,0,NaN,8.98162890381561e-06,NaN,8.98162890381561e-06
201210042330,201210050000,1.747206,1,37.696,2,-9999,2,-9.245,1,0,24.37,27.73,86.101,4.22901,0.1907,1.890029005,121.0862747,68.11703767,0.121927756,37.696,NaN,0,NaN,1.2866889580033e-05,NaN,1.2866889580033e-05
201210050000,201210050030,1.294811,1,-9999,1,-9999,2,-9.934,1,0,24.19,27.65,85.666,4.31416,0.202,2.130941391,115.1727983,75.43143735,0.183226031,74.752,NaN,0,1.5537732e-05,1.5537732e-05,1.5537732e-05,1.5537732e-05
201210050030,201210050100,2.550264,1,111.808,1,6.401,1,-9.83,1,0,23.64,27.56,89.385,3.09113,0.1591,1.565755289,112.1659276,37.26403184,0.185611252,111.808,NaN,0,NaN,1.58069315034453e-05,NaN,1.58069315034453e-05
201210050100,201210050130,2.314611,1,85.101,1,2.637,1,-9.345,1,0,23.23,27.46,91.005,2.55408,0.1393,1.481921849,104.4163904,26.27285673,0.0951,85.101,NaN,0,NaN,1.58066826538516e-05,NaN,1.58066826538516e-05
201210050130,201210050200,2.202632,1,179.162,2,-9999,2,-4.633,1,0,22.81,27.36,93.657,1.75639,0.1193,1.290003605,83.70038736,33.31383389,0.0703,179.162,NaN,0,NaN,1.57072768655771e-05,NaN,1.57072768655771e-05
201210050200,201210050230,1.850409,1,113.158,1,-9999,2,-4.142,1,0,22.46,27.25,94.706,1.43491,0.1071,1.271328446,83.09180195,26.9863439,0.0538,113.158,NaN,0,NaN,1.58910420865889e-05,NaN,1.58910420865889e-05
201210050230,201210050300,2.032249,1,-9999,1,0.481,1,-4.13,1,0,22.16,27.14,94.9,1.35738,0.1439,1.43132777,85.35866152,65.57292257,0.0718,106.621,NaN,0,NaN,1.63173222095479e-05,NaN,1.63173222095479e-05
201210050300,201210050330,2.543987,1,100.084,1,-9999,2,-3.763,1,0,21.84,27.03,94.212,1.51079,0.1299,1.399425767,91.81640293,52.9320556,0.0522,100.084,NaN,0,NaN,1.51310176426815e-05,NaN,1.51310176426815e-05
201210050330,201210050400,2.344061,0,50.315,1,-9999,2,-4.328,0,0,21.63,26.92,91.341,2.23102,0.1004,1.119220462,103.1227612,21.25767909,0.039,50.315,NaN,0,NaN,1.3521844119101e-05,NaN,1.3521844119101e-05
201210050400,201210050430,1.719808,0,80.901,1,-9999,2,-4.448,0,0,21.42,26.81,87.071,3.29027,0.078,0.932268346,104.6717356,9.690239608,0.0342,80.901,NaN,0,NaN,1.21226871609832e-05,NaN,1.21226871609832e-05
201210050430,201210050500,-9999,2,-9999,1,-9999,2,-9999,2,0,28.84,26.69,42.43,22.77695,0.0295,0.552379997,85.88313696,2.428078248,0.0308,84.1462999999997,NaN,0,NaN,3.20111197325625e-06,NaN,3.20111197325625e-06
201210050500,201210050530,-9999,2,-9999,1,-9999,2,-9999,2,0,21.2,26.56,78.466,5.40703,0.0655,0.919885306,77.42770696,5.760105444,0.0205,77.2495000000002,NaN,0,NaN,1.05527248521349e-05,NaN,1.05527248521349e-05
201210050530,201210050600,-9999,2,-9999,2,-7.41,1,-9999,2,0,21.1,26.43,73.679,6.56618,0.0491,0.724098655,54.04446448,-42.21000506,0.0398,124.339666666667,NaN,0,NaN,9.99687427445188e-06,NaN,9.99687427445188e-06
201210050600,201210050630,-9999,2,-9999,1,-9999,2,-9999,2,0,20.85,26.32,58.528,10.19116,0.0262,0.666956344,13.03823515,3.550623434,0.019,114.564333333334,NaN,0,NaN,1.17963174991196e-05,NaN,1.17963174991196e-05
201210050630,201210050700,-9999,2,-9999,1,-9999,2,-9999,2,0,20.46,26.2,68.382,7.58246,0.0298,0.763910937,8.087763064,0.975278542,0.00789,85.9240000000009,NaN,0,NaN,1.35855889550463e-05,NaN,1.35855889550463e-05
201210050700,201210050730,-9999,2,-9999,1,-9999,2,-9999,2,0,20.32,26.11,-9999,-9999,0.0328,0.522089358,26.99588328,1.347829233,0.0496,72.4205000000003,NaN,0,NaN,1.38914712651757e-05,NaN,1.38914712651757e-05
201210050730,201210050800,-9999,2,-9999,1,-9999,2,-9999,2,0,20.55,26.02,48.084,12.5243,0.0449,0.779559854,80.09317266,2.00007701,0.0312,65.4818000000004,NaN,0,NaN,1.34229303883792e-05,NaN,1.34229303883792e-05
201210050800,201210050830,-9999,0,74.967,2,-9999,2,-1.588,0,0,20.32,25.96,68.868,7.40476,0.0527,0.811136865,77.33380838,8.34427961,0.0321,74.967,NaN,0,NaN,1.65762450089226e-05,NaN,1.65762450089226e-05
201210050830,201210050900,-9999,2,108.086,1,3.46,1,-3.902,1,0,20.22,25.89,60.343,9.37436,0.0709,0.759090356,50.98097706,8.278236626,0.0598,108.086,NaN,0,NaN,1.48709917150508e-05,NaN,1.48709917150508e-05
201210050900,201210050930,-9999,2,-9999,0,-9999,2,-9999,2,0,20,25.85,69.221,7.17542,0.0564,0.916955747,25.66120921,4.734314743,0.0184,87.7000000000003,NaN,0,NaN,1.59425197433292e-05,NaN,1.59425197433292e-05
201210050930,201210051000,6.649603,1,67.314,0,-21.389,1,-4.25,1,0,19.65,25.81,91.598,1.91673,0.1172,1.327254157,17.969398,34.38568033,0.0436,67.314,NaN,-7.42576350164522e-06,NaN,1.51952758125219e-05,NaN,7.7695123108767e-06
201210051000,201210051030,1.74899,1,43.456,2,-1.073,1,-6.021,1,0,19.13,25.73,98.863,0.25112,0.1152,1.248054605,18.73711366,23.04877741,0.044,43.456,NaN,-7.13951401454305e-06,NaN,1.64327120657152e-05,NaN,9.29319805117214e-06
201210051030,201210051100,-9999,2,-9999,2,-0.131,1,-2.232,1,0,18.73,25.64,96.966,0.65355,0.1292,1.36872583,15.65930103,87.74758574,0.0542,34.8575,NaN,-6.9200300976453e-06,NaN,1.6018391521773e-05,NaN,9.09836142412769e-06
201210051100,201210051130,1.333819,0,26.259,2,-9999,2,-3.6,0,26.5625,18.61,25.62,92.244,1.65859,0.0942,1.098813051,15.66980231,21.04183045,0.0281,26.259,NaN,-7.21163161545085e-06,NaN,1.35360512393282e-05,NaN,6.32441962387738e-06
201210051130,201210051200,-9999,2,49.501,2,-4.14,1,-4.344,0,83.16,18.69,25.59,88.393,2.49461,0.0737,0.960777481,15.60765374,8.361257212,0.0205,49.501,NaN,-7.86211723028985e-06,NaN,1.09440574897755e-05,NaN,3.08194025948561e-06
201210051200,201210051230,-9999,1,102.114,2,-9999,2,-3.777,0,130.8,19.5,25.59,90.596,2.1252,0.0795,0.871296878,21.77542674,12.05319442,0.0269,102.114,NaN,-9.89448119144245e-06,NaN,1.12715469509009e-05,NaN,1.37706575945847e-06
